service_date,collection_timestamp,route_id,route_short_name,route_long_name,route_type,direction_id,shape_id,vehicle_id,next_vehicle_id,approx_shape_dist_traveled,next_shape_dist,distance_to_next_bus_km,bunching_severity,peak_period,route_segment_km
2026-05-23 00:00:00,2026-05-23 08:38:16.058197-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,2.2853,2.6483,0.363,Moderate,AM Peak,2.0
2026-05-23 00:00:00,2026-05-23 08:38:46.975282-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,2.2853,2.6483,0.363,Moderate,AM Peak,2.0
2026-05-23 00:00:00,2026-05-23 08:40:18.923115-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,2.6483,3.0834,0.4351,Moderate,AM Peak,2.5
2026-05-23 00:00:00,2026-05-23 08:40:49.501407-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,2.9358,3.3716,0.4358,Moderate,AM Peak,2.5
2026-05-23 00:00:00,2026-05-23 08:41:20.07513-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,3.0834,3.5125,0.4291,Moderate,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 08:41:50.785682-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,3.0834,3.5125,0.4291,Moderate,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 08:42:21.351114-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,3.0834,3.5125,0.4291,Moderate,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 08:42:51.94537-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,3.2304,3.5125,0.2821,Moderate,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 08:43:22.519404-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,3.3716,3.7121,0.3405,Moderate,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 08:44:23.876482-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,3.5125,3.9154,0.4029,Moderate,AM Peak,3.5
2026-05-23 00:00:00,2026-05-23 08:44:54.549212-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,3.7121,3.9154,0.2033,High,AM Peak,3.5
2026-05-23 00:00:00,2026-05-23 08:45:25.270707-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,3.7121,3.9154,0.2033,High,AM Peak,3.5
2026-05-23 00:00:00,2026-05-23 08:45:55.95992-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,3.9154,4.0561,0.1407,High,AM Peak,3.5
2026-05-23 00:00:00,2026-05-23 08:46:26.538828-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,3.9154,4.1877,0.2723,Moderate,AM Peak,3.5
2026-05-23 00:00:00,2026-05-23 08:51:33.429517-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,5.5638,5.9437,0.3799,Moderate,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 08:52:04.137996-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,5.5638,5.9875,0.4237,Moderate,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 08:52:34.720731-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,5.9109,6.226,0.3151,Moderate,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 08:53:05.299513-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,5.9875,6.3628,0.3753,Moderate,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 08:53:35.852894-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,6.0183,6.5129,0.4946,Moderate,AM Peak,6.0
2026-05-23 00:00:00,2026-05-23 08:54:06.543575-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,6.5129,6.7583,0.2454,High,AM Peak,6.5
2026-05-23 00:00:00,2026-05-23 08:58:11.609593-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,7.9212,8.3338,0.4126,Moderate,AM Peak,7.5
2026-05-23 00:00:00,2026-05-23 09:01:48.491072-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,8.8397,9.18,0.3403,Moderate,AM Peak,8.5
2026-05-23 00:00:00,2026-05-23 09:02:19.207511-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,8.8397,9.2834,0.4437,Moderate,AM Peak,8.5
2026-05-23 00:00:00,2026-05-23 09:02:49.768202-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,8.8397,9.2834,0.4437,Moderate,AM Peak,8.5
2026-05-23 00:00:00,2026-05-23 09:03:20.579619-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,9.0206,9.3341,0.3135,Moderate,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:03:51.213318-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,9.0206,9.3858,0.3652,Moderate,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:04:21.951198-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,9.0206,9.4877,0.4671,Moderate,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:04:52.515446-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,9.18,9.5845,0.4045,Moderate,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:05:23.091783-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,9.3341,9.5845,0.2504,Moderate,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:05:53.72049-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,9.4877,9.7673,0.2796,Moderate,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:06:24.446131-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,9.4877,9.9187,0.431,Moderate,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:08:27.12683-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,9.9559,10.4363,0.4804,Moderate,AM Peak,9.5
2026-05-23 00:00:00,2026-05-23 09:08:57.751438-07,6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2225,2218,10.148,10.6347,0.4867,Moderate,AM Peak,10.0
2026-05-23 00:00:00,2026-05-23 10:24:48.454421-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2225,2218,11.9636,12.3987,0.4351,Moderate,Off Peak,11.5
2026-05-23 00:00:00,2026-05-23 10:25:49.651712-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2225,2218,12.3987,12.7614,0.3627,Moderate,Off Peak,12.0
2026-05-23 00:00:00,2026-05-23 13:08:29.733755-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,4.4933,4.8332,0.3399,Moderate,Off Peak,4.0
2026-05-23 00:00:00,2026-05-23 13:09:00.322837-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,4.5738,4.8332,0.2594,Moderate,Off Peak,4.5
2026-05-23 00:00:00,2026-05-23 13:09:30.901696-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,4.6278,4.9884,0.3606,Moderate,Off Peak,4.5
2026-05-23 00:00:00,2026-05-23 13:10:01.699108-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,4.7283,4.9884,0.2601,Moderate,Off Peak,4.5
2026-05-23 00:00:00,2026-05-23 13:11:33.849936-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,4.8332,5.3276,0.4944,Moderate,Off Peak,4.5
2026-05-23 00:00:00,2026-05-23 13:12:04.560731-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,4.8332,5.3276,0.4944,Moderate,Off Peak,4.5
2026-05-23 00:00:00,2026-05-23 13:14:40.976033-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,5.1277,5.5893,0.4616,Moderate,Off Peak,5.0
2026-05-23 00:00:00,2026-05-23 13:17:15.388489-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,5.6874,6.0998,0.4124,Moderate,Off Peak,5.5
2026-05-23 00:00:00,2026-05-23 13:18:16.691367-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,5.9028,6.2019,0.2991,Moderate,Off Peak,5.5
2026-05-23 00:00:00,2026-05-23 13:18:47.28363-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,5.9028,6.2019,0.2991,Moderate,Off Peak,5.5
2026-05-23 00:00:00,2026-05-23 13:19:17.887825-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,5.951,6.2019,0.2509,Moderate,Off Peak,5.5
2026-05-23 00:00:00,2026-05-23 13:19:48.438603-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.0027,6.2019,0.1992,High,Off Peak,6.0
2026-05-23 00:00:00,2026-05-23 13:20:19.220723-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.0998,6.2019,0.1021,High,Off Peak,6.0
2026-05-23 00:00:00,2026-05-23 13:20:49.775683-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.0998,6.248,0.1482,High,Off Peak,6.0
2026-05-23 00:00:00,2026-05-23 13:21:20.40455-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.2019,6.3613,0.1594,High,Off Peak,6.0
2026-05-23 00:00:00,2026-05-23 13:21:50.987906-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.2019,6.3613,0.1594,High,Off Peak,6.0
2026-05-23 00:00:00,2026-05-23 13:22:21.721196-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.2019,6.3613,0.1594,High,Off Peak,6.0
2026-05-23 00:00:00,2026-05-23 13:22:52.296643-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.2019,6.5422,0.3403,Moderate,Off Peak,6.0
2026-05-23 00:00:00,2026-05-23 13:23:22.909406-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.248,6.5422,0.2942,Moderate,Off Peak,6.0
2026-05-23 00:00:00,2026-05-23 13:23:53.467103-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.3613,6.5422,0.1809,High,Off Peak,6.0
2026-05-23 00:00:00,2026-05-23 13:24:24.163778-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.3613,6.5422,0.1809,High,Off Peak,6.0
2026-05-23 00:00:00,2026-05-23 13:24:54.799908-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.5422,6.7158,0.1736,High,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:25:25.418446-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.5422,6.7158,0.1736,High,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:25:56.004729-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.5422,6.7158,0.1736,High,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:26:26.718876-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.5422,6.7158,0.1736,High,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:27:27.902161-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.7158,6.879,0.1632,High,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:27:58.463439-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.7158,6.879,0.1632,High,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:28:29.142648-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.7158,6.879,0.1632,High,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:28:59.704042-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.7158,6.879,0.1632,High,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:30:00.963683-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.879,7.0481,0.1691,High,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:30:32.048575-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.879,7.0481,0.1691,High,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:31:02.597318-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,6.879,7.0481,0.1691,High,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:32:03.809267-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.0481,7.2114,0.1633,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:32:35.044733-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.0481,7.2114,0.1633,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:33:05.641305-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.0481,7.2114,0.1633,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:33:36.333593-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.0481,7.2114,0.1633,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:34:06.981116-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.0481,7.2114,0.1633,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:34:37.739549-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.2114,7.3752,0.1638,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:35:08.301913-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,6.7158,7.2114,0.4956,Moderate,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:35:08.301913-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.2114,7.3752,0.1638,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:35:39.335994-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,6.7158,7.2114,0.4956,Moderate,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:35:39.335994-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.2114,7.3752,0.1638,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:36:09.920249-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,6.879,7.2114,0.3324,Moderate,Off Peak,6.5
2026-05-23 00:00:00,2026-05-23 13:36:09.920249-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.2114,7.3752,0.1638,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:36:40.608328-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.0481,7.2114,0.1633,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:36:40.608328-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.2114,7.4608,0.2494,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:37:11.153658-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.0481,7.2114,0.1633,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:37:11.153658-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.2114,7.4608,0.2494,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:37:41.723593-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.0481,7.2114,0.1633,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:37:41.723593-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.2114,7.4608,0.2494,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:38:12.321274-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.0481,7.3752,0.3271,Moderate,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:38:12.321274-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.3752,7.4608,0.0856,Severe,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:38:43.040535-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.0481,7.3752,0.3271,Moderate,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:38:43.040535-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.3752,7.5393,0.1641,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:39:13.781829-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.2114,7.3752,0.1638,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:39:13.781829-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.3752,7.5393,0.1641,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:39:44.387985-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.2114,7.4608,0.2494,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:39:44.387985-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.4608,7.6144,0.1536,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:40:15.279247-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.2114,7.4608,0.2494,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:40:15.279247-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.4608,7.6144,0.1536,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:40:45.995312-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.3752,7.4608,0.0856,Severe,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:40:45.995312-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.4608,7.6144,0.1536,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:41:16.692291-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.3752,7.5393,0.1641,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:41:16.692291-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.5393,7.7168,0.1775,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:41:47.290207-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.3753,7.6144,0.2391,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:41:47.290207-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.6144,7.7168,0.1024,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:42:17.845893-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.3753,7.6144,0.2391,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:42:17.845893-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.6144,7.8192,0.2048,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:42:48.521929-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.4608,7.6144,0.1536,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:42:48.521929-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.6144,7.8463,0.2319,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:43:19.163007-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.4608,7.6561,0.1953,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:43:19.163007-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.6561,7.8541,0.198,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:43:49.751664-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.4608,7.656,0.1952,High,Off Peak,7.0
2026-05-23 00:00:00,2026-05-23 13:43:49.751664-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.656,7.9389,0.2829,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:44:20.390817-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.5393,7.7095,0.1702,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:44:20.390817-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.7095,7.9389,0.2294,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:44:51.207743-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.5661,7.7168,0.1507,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:44:51.207743-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.7168,8.0322,0.3154,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:45:21.839099-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.5727,7.8192,0.2465,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:45:21.839099-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.8192,8.0322,0.213,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:45:52.485883-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.5727,7.8192,0.2465,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:45:52.485883-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.8192,8.0322,0.213,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:46:23.061735-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.6561,7.8541,0.198,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:46:23.061735-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.8541,8.1511,0.297,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:46:53.775539-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.6561,7.9389,0.2828,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:46:53.775539-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.9389,8.1511,0.2122,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:47:25.537188-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.7023,7.9389,0.2366,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:47:25.537188-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.9389,8.1511,0.2122,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:47:56.172707-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.7095,7.9389,0.2294,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:47:56.172707-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,7.9389,8.2467,0.3078,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:48:26.802176-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.7168,8.0322,0.3154,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:48:26.802176-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,8.0322,8.2466,0.2144,High,Off Peak,8.0
2026-05-23 00:00:00,2026-05-23 13:48:57.677603-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.7168,8.0322,0.3154,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:48:57.677603-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,8.0322,8.3014,0.2692,Moderate,Off Peak,8.0
2026-05-23 00:00:00,2026-05-23 13:49:28.405495-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.8192,8.0322,0.213,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:49:28.405495-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,8.0322,8.3014,0.2692,Moderate,Off Peak,8.0
2026-05-23 00:00:00,2026-05-23 13:49:59.02673-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.8192,8.0322,0.213,High,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:49:59.02673-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,8.0322,8.3934,0.3612,Moderate,Off Peak,8.0
2026-05-23 00:00:00,2026-05-23 13:50:29.558118-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.8192,8.1511,0.3319,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:50:29.558118-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,8.1511,8.3935,0.2424,High,Off Peak,8.0
2026-05-23 00:00:00,2026-05-23 13:51:00.247172-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.8463,8.1511,0.3048,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:51:00.247172-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,8.1511,8.535,0.3839,Moderate,Off Peak,8.0
2026-05-23 00:00:00,2026-05-23 13:51:30.891199-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.8541,8.2467,0.3926,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:52:01.692978-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,7.9389,8.2466,0.3077,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:52:32.388685-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,8.0322,8.3014,0.2692,Moderate,Off Peak,8.0
2026-05-23 00:00:00,2026-05-23 13:53:03.120964-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2121,2116,8.0322,8.3935,0.3613,Moderate,Off Peak,8.0
2026-05-23 00:00:00,2026-05-23 13:53:33.672445-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,8.5939,9.0452,0.4513,Moderate,Off Peak,8.5
2026-05-23 00:00:00,2026-05-23 13:54:04.251677-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2226,2121,7.5727,8.0322,0.4595,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 13:54:04.251677-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,8.8369,9.0452,0.2083,High,Off Peak,8.5
2026-05-23 00:00:00,2026-05-23 13:54:34.838034-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,8.9134,9.1361,0.2227,High,Off Peak,8.5
2026-05-23 00:00:00,2026-05-23 13:55:05.556612-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,8.9134,9.1361,0.2227,High,Off Peak,8.5
2026-05-23 00:00:00,2026-05-23 13:55:36.126866-07,6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2116,2162,8.9522,9.2766,0.3244,Moderate,Off Peak,8.5
