service_date,collection_timestamp,api_vehicle_timestamp,route_id,direction_id,shape_id,vehicle_id,trip_id,bus_rank,approx_shape_dist_traveled,next_vehicle_id,next_shape_dist,distance_to_next_bus_km,latitude,longitude,next_latitude,next_longitude,projection_error_m
2026-05-23 00:00:00,2026-05-23 00:04:15.946648-07,2026-05-23 00:03:41-07,6641,1,312530,19022,14925840,3,5.8421,24001,13.8943,8.0522,49.26373291015625,-123.1436996459961,49.268531799316406,-123.24810028076172,22.17652363328334
2026-05-23 00:00:00,2026-05-23 00:04:46.508226-07,2026-05-23 00:04:34-07,6641,0,312527,24001,14925614,1,0.1448,19009,0.9528,0.808,49.267799377441406,-123.247314453125,49.2661018371582,-123.2364501953125,57.26981934037085
2026-05-23 00:00:00,2026-05-23 00:04:46.508226-07,2026-05-23 00:04:16-07,6641,0,312527,19009,14925613,2,0.9528,23013,9.1958,8.243,49.2661018371582,-123.2364501953125,49.263450622558594,-123.12751770019531,42.71206174538123
2026-05-23 00:00:00,2026-05-23 00:04:46.508226-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,2.3085,1.9682,49.26286697387695,-123.0677490234375,49.26256561279297,-123.09432983398438,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:04:46.508226-07,2026-05-23 00:04:38-07,6641,1,312530,19020,14925841,2,2.3085,19022,6.1863,3.8778,49.26256561279297,-123.09432983398438,49.26369857788086,-123.1480484008789,45.44410442303673
2026-05-23 00:00:00,2026-05-23 00:05:17.05717-07,2026-05-23 00:05:03-07,6641,0,312527,24001,14925614,1,0.1448,19009,1.3592,1.2144,49.26776885986328,-123.24732971191406,49.263832092285156,-123.23242950439453,57.00492923012429
2026-05-23 00:00:00,2026-05-23 00:05:17.05717-07,2026-05-23 00:04:46-07,6641,0,312527,19009,14925613,2,1.3592,23013,9.1958,7.8366,49.263832092285156,-123.23242950439453,49.263450622558594,-123.12713623046875,24.302565574395306
2026-05-23 00:00:00,2026-05-23 00:05:17.05717-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,2.4628,2.1225,49.26286697387695,-123.0677490234375,49.26285171508789,-123.09774780273438,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:05:17.05717-07,2026-05-23 00:05:08-07,6641,1,312530,19020,14925841,2,2.4628,19022,6.4926,4.0298,49.26285171508789,-123.09774780273438,49.26373291015625,-123.15166473388672,53.4749961661038
2026-05-23 00:00:00,2026-05-23 00:05:47.546566-07,2026-05-23 00:05:03-07,6641,0,312527,24001,14925614,1,0.1448,23013,9.1958,9.051,49.26776885986328,-123.24732971191406,49.263431549072266,-123.12545013427734,57.00492923012429
2026-05-23 00:00:00,2026-05-23 00:05:47.546566-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,2.4628,2.1225,49.26286697387695,-123.0677490234375,49.26285171508789,-123.09788513183594,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:05:47.546566-07,2026-05-23 00:05:25-07,6641,1,312530,19020,14925841,2,2.4628,19022,6.4957,4.0329,49.26285171508789,-123.09788513183594,49.26376724243164,-123.15260314941406,63.35897218198855
2026-05-23 00:00:00,2026-05-23 00:06:18.194294-07,2026-05-23 00:05:35-07,6641,0,312527,24001,14925614,1,0.1448,23013,9.3737,9.2289,49.26773452758789,-123.24735260009766,49.263450622558594,-123.1243667602539,57.37158803766451
2026-05-23 00:00:00,2026-05-23 00:06:18.194294-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,2.7564,2.4161,49.26286697387695,-123.0677490234375,49.26293182373047,-123.10181427001953,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:06:18.194294-07,2026-05-23 00:05:55-07,6641,1,312530,19020,14925841,2,2.7564,19022,6.4957,3.7393,49.26293182373047,-123.10181427001953,49.26376724243164,-123.15260314941406,55.84947154217488
2026-05-23 00:00:00,2026-05-23 00:06:48.675823-07,2026-05-23 00:06:05-07,6641,0,312527,24001,14925614,1,0.1448,19009,2.5945,2.4497,49.26773452758789,-123.24738311767578,49.263832092285156,-123.21672058105469,59.499244695707
2026-05-23 00:00:00,2026-05-23 00:06:48.675823-07,2026-05-23 00:06:17-07,6641,0,312527,19009,14925613,2,2.5945,23013,9.5453,6.9508,49.263832092285156,-123.21672058105469,49.2633171081543,-123.12239837646484,59.476408075444326
2026-05-23 00:00:00,2026-05-23 00:06:48.675823-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,3.0362,2.6959,49.26286697387695,-123.0677490234375,49.263084411621094,-123.10491943359375,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:06:48.675823-07,2026-05-23 00:06:41-07,6641,1,312530,19020,14925841,2,3.0362,19022,6.7076,3.6714,49.263084411621094,-123.10491943359375,49.263916015625,-123.15450286865234,8.090539263004956
2026-05-23 00:00:00,2026-05-23 00:07:19.478329-07,2026-05-23 00:07:04-07,6641,0,312527,24001,14925614,1,0.1448,19009,2.6424,2.4976,49.26771545410156,-123.2474365234375,49.26388168334961,-123.21524810791016,62.72776615390107
2026-05-23 00:00:00,2026-05-23 00:07:19.478329-07,2026-05-23 00:06:46-07,6641,0,312527,19009,14925613,2,2.6424,23013,9.6854,7.043,49.26388168334961,-123.21524810791016,49.263248443603516,-123.1198501586914,2.981988866727766
2026-05-23 00:00:00,2026-05-23 00:07:19.478329-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,3.3714,3.0311,49.26286697387695,-123.0677490234375,49.26318359375,-123.10970306396484,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:07:19.478329-07,2026-05-23 00:07:10-07,6641,1,312530,19020,14925841,2,3.3714,19022,6.7076,3.3362,49.26318359375,-123.10970306396484,49.26390075683594,-123.15471649169922,17.39806821088685
2026-05-23 00:00:00,2026-05-23 00:07:49.955306-07,2026-05-23 00:07:34-07,6641,0,312527,24001,14925614,1,0.1448,19009,3.0906,2.9458,49.2677001953125,-123.24745178222656,49.263816833496094,-123.20918273925781,63.454913329190234
2026-05-23 00:00:00,2026-05-23 00:07:49.955306-07,2026-05-23 00:07:16-07,6641,0,312527,19009,14925613,2,3.0906,23013,10.0472,6.9566,49.263816833496094,-123.20918273925781,49.26319885253906,-123.11609649658203,4.961098357729202
2026-05-23 00:00:00,2026-05-23 00:07:49.955306-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,3.6196,3.2793,49.26286697387695,-123.0677490234375,49.26321792602539,-123.11261749267578,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:07:49.955306-07,2026-05-23 00:07:41-07,6641,1,312530,19020,14925841,2,3.6196,19022,6.8781,3.2585,49.26321792602539,-123.11261749267578,49.26395034790039,-123.1587142944336,20.360916337280834
2026-05-23 00:00:00,2026-05-23 00:08:20.704466-07,2026-05-23 00:08:04-07,6641,0,312527,24001,14925614,1,0.1448,19009,3.0906,2.9458,49.26765060424805,-123.24745178222656,49.263816833496094,-123.2081527709961,62.61450509166622
2026-05-23 00:00:00,2026-05-23 00:08:20.704466-07,2026-05-23 00:07:51-07,6641,0,312527,19009,14925613,2,3.0906,23013,10.058,6.9674,49.263816833496094,-123.2081527709961,49.26316833496094,-123.11436462402344,70.29015331028869
2026-05-23 00:00:00,2026-05-23 00:08:20.704466-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,3.6196,3.2793,49.26286697387695,-123.0677490234375,49.26323318481445,-123.11356353759766,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:08:20.704466-07,2026-05-23 00:08:11-07,6641,1,312530,19020,14925841,2,3.6196,19022,7.3877,3.7681,49.26323318481445,-123.11356353759766,49.264034271240234,-123.16425323486328,49.087104228993695
2026-05-23 00:00:00,2026-05-23 00:08:51.216202-07,2026-05-23 00:08:34-07,6641,0,312527,24001,14925614,1,0.1448,19009,3.7478,3.603,49.267601013183594,-123.2474365234375,49.2636833190918,-123.20144653320312,61.14615633887407
2026-05-23 00:00:00,2026-05-23 00:08:51.216202-07,2026-05-23 00:08:20-07,6641,0,312527,19009,14925613,2,3.7478,23013,10.058,6.3102,49.2636833190918,-123.20144653320312,49.26319885253906,-123.11416625976562,98.08739979125971
2026-05-23 00:00:00,2026-05-23 00:08:51.216202-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,3.757,3.4167,49.26286697387695,-123.0677490234375,49.263267517089844,-123.11454772949219,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:08:51.216202-07,2026-05-23 00:08:40-07,6641,1,312530,19020,14925841,2,3.757,19022,7.644,3.887,49.263267517089844,-123.11454772949219,49.26409912109375,-123.16795349121094,18.140728778011407
2026-05-23 00:00:00,2026-05-23 00:09:21.748316-07,2026-05-23 00:09:05-07,6641,0,312527,24001,14925614,1,0.1448,19009,4.1981,4.0533,49.267616271972656,-123.2474365234375,49.26358413696289,-123.19371795654297,61.20672341050995
2026-05-23 00:00:00,2026-05-23 00:09:21.748316-07,2026-05-23 00:08:51-07,6641,0,312527,19009,14925613,2,4.1981,23013,10.1954,5.9973,49.26358413696289,-123.19371795654297,49.26319885253906,-123.11315155029297,14.761698365513205
2026-05-23 00:00:00,2026-05-23 00:09:21.748316-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,3.9567,3.6164,49.26286697387695,-123.0677490234375,49.263301849365234,-123.11648559570312,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:09:21.748316-07,2026-05-23 00:09:10-07,6641,1,312530,19020,14925841,2,3.9567,19022,8.0687,4.112,49.263301849365234,-123.11648559570312,49.264183044433594,-123.17323303222656,75.2816609506953
2026-05-23 00:00:00,2026-05-23 00:09:52.229079-07,2026-05-23 00:09:35-07,6641,0,312527,24001,14925614,1,0.1448,19009,4.6423,4.4975,49.26763153076172,-123.2474136352539,49.26350021362305,-123.18698120117188,59.65857137306607
2026-05-23 00:00:00,2026-05-23 00:09:52.229079-07,2026-05-23 00:09:21-07,6641,0,312527,19009,14925613,2,4.6423,23013,10.3366,5.6943,49.26350021362305,-123.18698120117188,49.26318359375,-123.11139678955078,60.540831352812084
2026-05-23 00:00:00,2026-05-23 00:09:52.229079-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,3.9567,3.6164,49.26286697387695,-123.0677490234375,49.263301849365234,-123.11648559570312,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:09:52.229079-07,2026-05-23 00:09:12-07,6641,1,312530,19020,14925841,2,3.9567,19022,8.3458,4.3891,49.263301849365234,-123.11648559570312,49.26426696777344,-123.17759704589844,75.2816609506953
2026-05-23 00:00:00,2026-05-23 00:10:23.722935-07,2026-05-23 00:10:06-07,6641,0,312527,24001,14925614,1,0.1448,19009,4.7818,4.637,49.26768112182617,-123.2474136352539,49.263465881347656,-123.1861343383789,60.34654157906528
2026-05-23 00:00:00,2026-05-23 00:10:23.722935-07,2026-05-23 00:09:51-07,6641,0,312527,19009,14925613,2,4.7818,23013,10.6369,5.8551,49.263465881347656,-123.1861343383789,49.26303482055664,-123.10681915283203,17.231801977689322
