filename,status,size_bytes,row_count,is_empty,is_corrupted,missing_columns,duplicate_count,earliest_timestamp,latest_timestamp,unique_routes
vehicle_positions_00_000851.parquet,OK,33785,774,False,False,,0,2026-05-18T00:08:51.018781+00:00,2026-05-18T00:08:51.018781+00:00,173
vehicle_positions_00_000923.parquet,OK,33533,772,False,False,,0,2026-05-18T00:09:22.721160+00:00,2026-05-18T00:09:22.721160+00:00,173
vehicle_positions_00_000954.parquet,OK,33524,771,False,False,,0,2026-05-18T00:09:54.318849+00:00,2026-05-18T00:09:54.318849+00:00,172
vehicle_positions_00_001025.parquet,OK,33592,772,False,False,,0,2026-05-18T00:10:25.083646+00:00,2026-05-18T00:10:25.083646+00:00,171
vehicle_positions_00_001056.parquet,OK,33533,773,False,False,,0,2026-05-18T00:10:55.979116+00:00,2026-05-18T00:10:55.979116+00:00,171
vehicle_positions_00_001127.parquet,OK,33629,773,False,False,,0,2026-05-18T00:11:26.811743+00:00,2026-05-18T00:11:26.811743+00:00,171
vehicle_positions_00_001158.parquet,OK,33606,776,False,False,,0,2026-05-18T00:11:57.715753+00:00,2026-05-18T00:11:57.715753+00:00,170
vehicle_positions_00_001229.parquet,OK,33672,776,False,False,,0,2026-05-18T00:12:28.541050+00:00,2026-05-18T00:12:28.541050+00:00,170
vehicle_positions_00_001259.parquet,OK,33668,777,False,False,,0,2026-05-18T00:12:59.352409+00:00,2026-05-18T00:12:59.352409+00:00,170
vehicle_positions_00_001330.parquet,OK,33478,775,False,False,,0,2026-05-18T00:13:30.244544+00:00,2026-05-18T00:13:30.244544+00:00,170
vehicle_positions_00_001401.parquet,OK,33626,774,False,False,,0,2026-05-18T00:14:01.195337+00:00,2026-05-18T00:14:01.195337+00:00,169
vehicle_positions_00_001432.parquet,OK,33461,773,False,False,,0,2026-05-18T00:14:32.148096+00:00,2026-05-18T00:14:32.148096+00:00,169
vehicle_positions_00_001503.parquet,OK,33540,772,False,False,,0,2026-05-18T00:15:02.935164+00:00,2026-05-18T00:15:02.935164+00:00,169
vehicle_positions_00_001534.parquet,OK,33460,771,False,False,,0,2026-05-18T00:15:33.904222+00:00,2026-05-18T00:15:33.904222+00:00,170
vehicle_positions_00_001605.parquet,OK,33440,772,False,False,,0,2026-05-18T00:16:04.868358+00:00,2026-05-18T00:16:04.868358+00:00,171
vehicle_positions_00_001636.parquet,OK,33482,772,False,False,,0,2026-05-18T00:16:35.645883+00:00,2026-05-18T00:16:35.645883+00:00,171
vehicle_positions_00_001706.parquet,OK,33478,771,False,False,,0,2026-05-18T00:17:06.424474+00:00,2026-05-18T00:17:06.424474+00:00,171
vehicle_positions_00_001737.parquet,OK,33546,773,False,False,,0,2026-05-18T00:17:37.330102+00:00,2026-05-18T00:17:37.330102+00:00,171
vehicle_positions_00_001808.parquet,OK,33657,773,False,False,,0,2026-05-18T00:18:08.178042+00:00,2026-05-18T00:18:08.178042+00:00,170
vehicle_positions_00_001839.parquet,OK,33616,774,False,False,,0,2026-05-18T00:18:38.936383+00:00,2026-05-18T00:18:38.936383+00:00,170
vehicle_positions_00_001910.parquet,OK,33589,774,False,False,,0,2026-05-18T00:19:09.819733+00:00,2026-05-18T00:19:09.819733+00:00,170
vehicle_positions_00_001941.parquet,OK,33565,772,False,False,,0,2026-05-18T00:19:40.739704+00:00,2026-05-18T00:19:40.739704+00:00,169
vehicle_positions_00_002012.parquet,OK,33578,772,False,False,,0,2026-05-18T00:20:11.548561+00:00,2026-05-18T00:20:11.548561+00:00,168
vehicle_positions_00_002042.parquet,OK,33541,769,False,False,,0,2026-05-18T00:20:42.430236+00:00,2026-05-18T00:20:42.430236+00:00,167
vehicle_positions_00_002113.parquet,OK,33393,770,False,False,,0,2026-05-18T00:21:13.211976+00:00,2026-05-18T00:21:13.211976+00:00,166
vehicle_positions_00_002144.parquet,OK,33567,770,False,False,,0,2026-05-18T00:21:43.993559+00:00,2026-05-18T00:21:43.993559+00:00,168
vehicle_positions_00_002215.parquet,OK,33542,772,False,False,,0,2026-05-18T00:22:14.925637+00:00,2026-05-18T00:22:14.925637+00:00,169
vehicle_positions_00_002246.parquet,OK,33530,771,False,False,,0,2026-05-18T00:22:45.754802+00:00,2026-05-18T00:22:45.754802+00:00,169
vehicle_positions_00_002317.parquet,OK,33546,770,False,False,,0,2026-05-18T00:23:16.709901+00:00,2026-05-18T00:23:16.709901+00:00,170
vehicle_positions_00_002348.parquet,OK,33527,769,False,False,,0,2026-05-18T00:23:47.983027+00:00,2026-05-18T00:23:47.983027+00:00,172
vehicle_positions_00_002419.parquet,OK,33561,770,False,False,,0,2026-05-18T00:24:18.728932+00:00,2026-05-18T00:24:18.728932+00:00,173
vehicle_positions_00_002450.parquet,OK,33369,766,False,False,,0,2026-05-18T00:24:49.921165+00:00,2026-05-18T00:24:49.921165+00:00,172
vehicle_positions_00_002521.parquet,OK,33372,764,False,False,,0,2026-05-18T00:25:20.820887+00:00,2026-05-18T00:25:20.820887+00:00,172
vehicle_positions_00_002552.parquet,OK,33475,768,False,False,,0,2026-05-18T00:25:51.720703+00:00,2026-05-18T00:25:51.720703+00:00,172
vehicle_positions_00_002623.parquet,OK,33353,768,False,False,,0,2026-05-18T00:26:22.429842+00:00,2026-05-18T00:26:22.429842+00:00,172
vehicle_positions_00_002653.parquet,OK,33486,771,False,False,,0,2026-05-18T00:26:53.357160+00:00,2026-05-18T00:26:53.357160+00:00,172
vehicle_positions_00_002724.parquet,OK,33584,771,False,False,,0,2026-05-18T00:27:24.100966+00:00,2026-05-18T00:27:24.100966+00:00,172
vehicle_positions_00_002755.parquet,OK,33502,770,False,False,,0,2026-05-18T00:27:55.196064+00:00,2026-05-18T00:27:55.196064+00:00,172
vehicle_positions_00_002826.parquet,OK,33472,769,False,False,,0,2026-05-18T00:28:25.924975+00:00,2026-05-18T00:28:25.924975+00:00,170
vehicle_positions_00_002857.parquet,OK,33417,768,False,False,,0,2026-05-18T00:28:56.846867+00:00,2026-05-18T00:28:56.846867+00:00,170
vehicle_positions_00_002928.parquet,OK,33587,769,False,False,,0,2026-05-18T00:29:27.552705+00:00,2026-05-18T00:29:27.552705+00:00,170
vehicle_positions_00_002958.parquet,OK,33515,770,False,False,,0,2026-05-18T00:29:58.290886+00:00,2026-05-18T00:29:58.290886+00:00,169
vehicle_positions_00_003029.parquet,OK,33474,771,False,False,,0,2026-05-18T00:30:28.996968+00:00,2026-05-18T00:30:28.996968+00:00,169
vehicle_positions_00_003100.parquet,OK,33570,774,False,False,,0,2026-05-18T00:30:59.820871+00:00,2026-05-18T00:30:59.820871+00:00,169
vehicle_positions_00_003131.parquet,OK,33757,776,False,False,,0,2026-05-18T00:31:30.540814+00:00,2026-05-18T00:31:30.540814+00:00,170
vehicle_positions_00_003202.parquet,OK,33581,775,False,False,,0,2026-05-18T00:32:01.702059+00:00,2026-05-18T00:32:01.702059+00:00,169
vehicle_positions_00_003233.parquet,OK,33516,774,False,False,,0,2026-05-18T00:32:32.613148+00:00,2026-05-18T00:32:32.613148+00:00,170
vehicle_positions_00_003304.parquet,OK,33720,775,False,False,,0,2026-05-18T00:33:03.483464+00:00,2026-05-18T00:33:03.483464+00:00,170
vehicle_positions_00_003334.parquet,OK,33417,770,False,False,,0,2026-05-18T00:33:34.308320+00:00,2026-05-18T00:33:34.308320+00:00,169
vehicle_positions_00_003405.parquet,OK,33478,770,False,False,,0,2026-05-18T00:34:04.994225+00:00,2026-05-18T00:34:04.994225+00:00,169
vehicle_positions_00_003436.parquet,OK,33302,768,False,False,,0,2026-05-18T00:34:35.732989+00:00,2026-05-18T00:34:35.732989+00:00,169
vehicle_positions_00_003507.parquet,OK,33197,762,False,False,,0,2026-05-18T00:35:06.476330+00:00,2026-05-18T00:35:06.476330+00:00,169
vehicle_positions_00_003537.parquet,OK,33356,767,False,False,,0,2026-05-18T00:35:37.330082+00:00,2026-05-18T00:35:37.330082+00:00,170
vehicle_positions_00_003608.parquet,OK,33387,768,False,False,,0,2026-05-18T00:36:08.067867+00:00,2026-05-18T00:36:08.067867+00:00,170
vehicle_positions_00_003639.parquet,OK,33337,766,False,False,,0,2026-05-18T00:36:38.850166+00:00,2026-05-18T00:36:38.850166+00:00,169
vehicle_positions_00_003710.parquet,OK,33298,764,False,False,,0,2026-05-18T00:37:09.628837+00:00,2026-05-18T00:37:09.628837+00:00,169
vehicle_positions_00_003740.parquet,OK,33306,765,False,False,,0,2026-05-18T00:37:40.471382+00:00,2026-05-18T00:37:40.471382+00:00,169
vehicle_positions_00_003811.parquet,OK,33381,763,False,False,,0,2026-05-18T00:38:11.201638+00:00,2026-05-18T00:38:11.201638+00:00,169
vehicle_positions_00_003842.parquet,OK,33356,764,False,False,,0,2026-05-18T00:38:42.127091+00:00,2026-05-18T00:38:42.127091+00:00,169
vehicle_positions_00_003913.parquet,OK,33392,764,False,False,,0,2026-05-18T00:39:12.952833+00:00,2026-05-18T00:39:12.952833+00:00,170
vehicle_positions_00_003944.parquet,OK,33377,764,False,False,,0,2026-05-18T00:39:43.755321+00:00,2026-05-18T00:39:43.755321+00:00,170
vehicle_positions_00_004015.parquet,OK,33388,762,False,False,,0,2026-05-18T00:40:14.529654+00:00,2026-05-18T00:40:14.529654+00:00,170
vehicle_positions_00_004045.parquet,OK,33262,762,False,False,,0,2026-05-18T00:40:45.291073+00:00,2026-05-18T00:40:45.291073+00:00,170
vehicle_positions_00_004116.parquet,OK,33173,760,False,False,,0,2026-05-18T00:41:16.167456+00:00,2026-05-18T00:41:16.167456+00:00,171
vehicle_positions_00_004147.parquet,OK,33290,758,False,False,,0,2026-05-18T00:41:47.074989+00:00,2026-05-18T00:41:47.074989+00:00,171
vehicle_positions_00_004218.parquet,OK,32996,754,False,False,,0,2026-05-18T00:42:17.912369+00:00,2026-05-18T00:42:17.912369+00:00,172
vehicle_positions_00_004249.parquet,OK,33027,755,False,False,,0,2026-05-18T00:42:48.659856+00:00,2026-05-18T00:42:48.659856+00:00,172
vehicle_positions_00_004320.parquet,OK,33028,755,False,False,,0,2026-05-18T00:43:19.628821+00:00,2026-05-18T00:43:19.628821+00:00,172
vehicle_positions_00_004350.parquet,OK,33042,753,False,False,,0,2026-05-18T00:43:50.389859+00:00,2026-05-18T00:43:50.389859+00:00,172
vehicle_positions_00_004421.parquet,OK,32801,751,False,False,,0,2026-05-18T00:44:21.263836+00:00,2026-05-18T00:44:21.263836+00:00,172
vehicle_positions_00_004452.parquet,OK,32966,756,False,False,,0,2026-05-18T00:44:52.015401+00:00,2026-05-18T00:44:52.015401+00:00,172
vehicle_positions_00_004523.parquet,OK,33080,758,False,False,,0,2026-05-18T00:45:22.965153+00:00,2026-05-18T00:45:22.965153+00:00,172
vehicle_positions_00_004554.parquet,OK,33320,763,False,False,,0,2026-05-18T00:45:53.835342+00:00,2026-05-18T00:45:53.835342+00:00,172
vehicle_positions_00_004748.parquet,OK,33400,765,False,False,,0,2026-05-18T00:47:47.355052+00:00,2026-05-18T00:47:47.355052+00:00,173
vehicle_positions_00_004821.parquet,OK,33418,766,False,False,,0,2026-05-18T00:48:18.945063+00:00,2026-05-18T00:48:18.945063+00:00,174
vehicle_positions_00_004851.parquet,OK,33412,768,False,False,,0,2026-05-18T00:48:51.469710+00:00,2026-05-18T00:48:51.469710+00:00,174
vehicle_positions_00_004922.parquet,OK,33495,769,False,False,,0,2026-05-18T00:49:22.175883+00:00,2026-05-18T00:49:22.175883+00:00,174
vehicle_positions_00_004953.parquet,OK,33227,766,False,False,,0,2026-05-18T00:49:53.035039+00:00,2026-05-18T00:49:53.035039+00:00,174
vehicle_positions_00_005125.parquet,OK,33042,761,False,False,,0,2026-05-18T00:51:24.964289+00:00,2026-05-18T00:51:24.964289+00:00,172
vehicle_positions_00_005156.parquet,OK,33106,760,False,False,,0,2026-05-18T00:51:55.871748+00:00,2026-05-18T00:51:55.871748+00:00,173
vehicle_positions_00_005227.parquet,OK,33194,759,False,False,,0,2026-05-18T00:52:26.746704+00:00,2026-05-18T00:52:26.746704+00:00,173
vehicle_positions_00_005258.parquet,OK,33006,759,False,False,,0,2026-05-18T00:52:57.576635+00:00,2026-05-18T00:52:57.576635+00:00,172
vehicle_positions_00_005329.parquet,OK,33167,759,False,False,,0,2026-05-18T00:53:28.568137+00:00,2026-05-18T00:53:28.568137+00:00,172
vehicle_positions_00_005400.parquet,OK,33179,758,False,False,,0,2026-05-18T00:53:59.474681+00:00,2026-05-18T00:53:59.474681+00:00,172
vehicle_positions_00_005430.parquet,OK,33120,756,False,False,,0,2026-05-18T00:54:30.389212+00:00,2026-05-18T00:54:30.389212+00:00,172
vehicle_positions_00_005501.parquet,OK,33056,756,False,False,,0,2026-05-18T00:55:01.211653+00:00,2026-05-18T00:55:01.211653+00:00,171
vehicle_positions_00_005532.parquet,OK,32794,752,False,False,,0,2026-05-18T00:55:32.073157+00:00,2026-05-18T00:55:32.073157+00:00,171
vehicle_positions_00_005603.parquet,OK,33063,752,False,False,,0,2026-05-18T00:56:02.906156+00:00,2026-05-18T00:56:02.906156+00:00,171
vehicle_positions_00_005634.parquet,OK,32868,751,False,False,,0,2026-05-18T00:56:33.644878+00:00,2026-05-18T00:56:33.644878+00:00,170
vehicle_positions_00_005705.parquet,OK,33007,753,False,False,,0,2026-05-18T00:57:04.532207+00:00,2026-05-18T00:57:04.532207+00:00,171
