filename,status,size_bytes,row_count,is_empty,is_corrupted,missing_columns,duplicate_count,earliest_timestamp,latest_timestamp,unique_routes
vehicle_positions_00_002526.parquet,FAIL,52093,1316,False,True,,0,,,0
vehicle_positions_00_002556.parquet,FAIL,51891,1316,False,True,,0,,,0
vehicle_positions_00_002627.parquet,FAIL,51770,1315,False,True,,0,,,0
vehicle_positions_00_002658.parquet,FAIL,51882,1314,False,True,,0,,,0
vehicle_positions_00_002729.parquet,FAIL,51734,1314,False,True,,0,,,0
vehicle_positions_00_002759.parquet,FAIL,51762,1313,False,True,,0,,,0
vehicle_positions_00_002830.parquet,FAIL,51635,1309,False,True,,0,,,0
vehicle_positions_00_002901.parquet,FAIL,51478,1305,False,True,,0,,,0
vehicle_positions_00_002932.parquet,FAIL,51458,1304,False,True,,0,,,0
vehicle_positions_00_003003.parquet,FAIL,51257,1304,False,True,,0,,,0
vehicle_positions_00_003033.parquet,FAIL,51298,1303,False,True,,0,,,0
vehicle_positions_00_003105.parquet,FAIL,51333,1302,False,True,,0,,,0
vehicle_positions_00_003136.parquet,FAIL,51592,1305,False,True,,0,,,0
vehicle_positions_00_003206.parquet,FAIL,51650,1306,False,True,,0,,,0
vehicle_positions_00_003237.parquet,FAIL,51532,1307,False,True,,0,,,0
vehicle_positions_00_003308.parquet,FAIL,51529,1308,False,True,,0,,,0
vehicle_positions_00_003339.parquet,FAIL,51694,1308,False,True,,0,,,0
vehicle_positions_00_003409.parquet,FAIL,51650,1312,False,True,,0,,,0
vehicle_positions_00_003440.parquet,FAIL,51723,1310,False,True,,0,,,0
vehicle_positions_00_003511.parquet,FAIL,51565,1310,False,True,,0,,,0
vehicle_positions_00_003542.parquet,FAIL,51660,1311,False,True,,0,,,0
vehicle_positions_00_003613.parquet,FAIL,51587,1310,False,True,,0,,,0
vehicle_positions_00_003643.parquet,FAIL,51694,1310,False,True,,0,,,0
vehicle_positions_00_003714.parquet,FAIL,51510,1308,False,True,,0,,,0
vehicle_positions_00_003745.parquet,FAIL,51559,1305,False,True,,0,,,0
vehicle_positions_00_003815.parquet,FAIL,51566,1307,False,True,,0,,,0
vehicle_positions_00_003846.parquet,FAIL,51477,1305,False,True,,0,,,0
vehicle_positions_00_003917.parquet,FAIL,51531,1305,False,True,,0,,,0
vehicle_positions_00_003948.parquet,FAIL,51483,1306,False,True,,0,,,0
vehicle_positions_00_004018.parquet,FAIL,51439,1304,False,True,,0,,,0
vehicle_positions_00_004049.parquet,FAIL,51305,1299,False,True,,0,,,0
vehicle_positions_00_004120.parquet,FAIL,51155,1295,False,True,,0,,,0
vehicle_positions_00_004151.parquet,FAIL,51296,1299,False,True,,0,,,0
vehicle_positions_00_004222.parquet,FAIL,51240,1298,False,True,,0,,,0
vehicle_positions_00_004252.parquet,FAIL,51288,1296,False,True,,0,,,0
vehicle_positions_00_004323.parquet,FAIL,51182,1294,False,True,,0,,,0
vehicle_positions_00_004354.parquet,FAIL,51290,1293,False,True,,0,,,0
vehicle_positions_00_004425.parquet,FAIL,51140,1295,False,True,,0,,,0
vehicle_positions_00_004455.parquet,FAIL,51185,1295,False,True,,0,,,0
vehicle_positions_00_004526.parquet,FAIL,51199,1291,False,True,,0,,,0
vehicle_positions_00_004557.parquet,FAIL,51135,1292,False,True,,0,,,0
vehicle_positions_00_004628.parquet,FAIL,51093,1292,False,True,,0,,,0
vehicle_positions_00_004659.parquet,FAIL,51045,1291,False,True,,0,,,0
vehicle_positions_00_004730.parquet,FAIL,51208,1290,False,True,,0,,,0
vehicle_positions_00_004800.parquet,FAIL,51021,1288,False,True,,0,,,0
vehicle_positions_00_004832.parquet,FAIL,50841,1285,False,True,,0,,,0
vehicle_positions_00_004902.parquet,FAIL,50873,1285,False,True,,0,,,0
vehicle_positions_00_004933.parquet,FAIL,50989,1284,False,True,,0,,,0
vehicle_positions_00_005004.parquet,FAIL,50915,1283,False,True,,0,,,0
vehicle_positions_00_005035.parquet,FAIL,50846,1283,False,True,,0,,,0
vehicle_positions_00_005106.parquet,FAIL,50753,1279,False,True,,0,,,0
vehicle_positions_00_005137.parquet,FAIL,50790,1279,False,True,,0,,,0
vehicle_positions_00_005208.parquet,FAIL,50680,1277,False,True,,0,,,0
vehicle_positions_00_005238.parquet,FAIL,50416,1271,False,True,,0,,,0
vehicle_positions_00_005309.parquet,FAIL,50335,1265,False,True,,0,,,0
vehicle_positions_00_005340.parquet,FAIL,50253,1267,False,True,,0,,,0
vehicle_positions_00_005411.parquet,FAIL,50085,1261,False,True,,0,,,0
vehicle_positions_00_005441.parquet,FAIL,50327,1265,False,True,,0,,,0
vehicle_positions_00_005512.parquet,FAIL,50193,1266,False,True,,0,,,0
vehicle_positions_00_005543.parquet,FAIL,50247,1266,False,True,,0,,,0
vehicle_positions_00_005614.parquet,FAIL,50292,1268,False,True,,0,,,0
vehicle_positions_00_005644.parquet,FAIL,50265,1269,False,True,,0,,,0
vehicle_positions_00_005715.parquet,FAIL,50390,1266,False,True,,0,,,0
vehicle_positions_00_005747.parquet,FAIL,50235,1268,False,True,,0,,,0
vehicle_positions_00_005818.parquet,FAIL,50340,1267,False,True,,0,,,0
vehicle_positions_00_005848.parquet,FAIL,50132,1263,False,True,,0,,,0
vehicle_positions_00_005919.parquet,FAIL,49989,1258,False,True,,0,,,0
vehicle_positions_00_005950.parquet,FAIL,50005,1258,False,True,,0,,,0
vehicle_positions_01_010020.parquet,FAIL,50005,1256,False,True,,0,,,0
vehicle_positions_01_010051.parquet,FAIL,50034,1257,False,True,,0,,,0
vehicle_positions_01_010123.parquet,FAIL,50093,1257,False,True,,0,,,0
vehicle_positions_01_010154.parquet,FAIL,50338,1259,False,True,,0,,,0
vehicle_positions_01_010225.parquet,FAIL,50156,1257,False,True,,0,,,0
vehicle_positions_01_010255.parquet,FAIL,50204,1257,False,True,,0,,,0
vehicle_positions_01_010326.parquet,FAIL,50050,1251,False,True,,0,,,0
vehicle_positions_01_010357.parquet,FAIL,49910,1250,False,True,,0,,,0
vehicle_positions_01_010427.parquet,FAIL,49951,1245,False,True,,0,,,0
vehicle_positions_01_010458.parquet,FAIL,49760,1244,False,True,,0,,,0
vehicle_positions_01_010529.parquet,FAIL,49601,1242,False,True,,0,,,0
vehicle_positions_01_010600.parquet,FAIL,49703,1244,False,True,,0,,,0
vehicle_positions_01_010631.parquet,FAIL,49655,1242,False,True,,0,,,0
vehicle_positions_01_010701.parquet,FAIL,49515,1237,False,True,,0,,,0
vehicle_positions_01_010732.parquet,FAIL,49454,1238,False,True,,0,,,0
vehicle_positions_01_010803.parquet,FAIL,49506,1237,False,True,,0,,,0
vehicle_positions_01_010834.parquet,FAIL,49446,1237,False,True,,0,,,0
vehicle_positions_01_010904.parquet,FAIL,49279,1235,False,True,,0,,,0
vehicle_positions_01_010935.parquet,FAIL,49353,1238,False,True,,0,,,0
vehicle_positions_01_011006.parquet,FAIL,49575,1236,False,True,,0,,,0
vehicle_positions_01_011037.parquet,FAIL,49306,1231,False,True,,0,,,0
vehicle_positions_01_011107.parquet,FAIL,49358,1233,False,True,,0,,,0
vehicle_positions_01_011138.parquet,FAIL,49243,1231,False,True,,0,,,0
vehicle_positions_01_011209.parquet,FAIL,49389,1231,False,True,,0,,,0
vehicle_positions_01_011240.parquet,FAIL,49284,1228,False,True,,0,,,0
vehicle_positions_01_011310.parquet,FAIL,49038,1225,False,True,,0,,,0
vehicle_positions_01_011341.parquet,FAIL,49122,1221,False,True,,0,,,0
vehicle_positions_01_011412.parquet,FAIL,48970,1223,False,True,,0,,,0
vehicle_positions_01_011443.parquet,FAIL,48904,1221,False,True,,0,,,0
vehicle_positions_01_011514.parquet,FAIL,48862,1218,False,True,,0,,,0
vehicle_positions_01_011545.parquet,FAIL,48979,1217,False,True,,0,,,0
vehicle_positions_01_011615.parquet,FAIL,48758,1215,False,True,,0,,,0
vehicle_positions_01_011647.parquet,FAIL,48417,1209,False,True,,0,,,0
vehicle_positions_01_011717.parquet,FAIL,48315,1205,False,True,,0,,,0
vehicle_positions_01_011748.parquet,FAIL,48340,1202,False,True,,0,,,0
vehicle_positions_01_011819.parquet,FAIL,48440,1202,False,True,,0,,,0
vehicle_positions_01_011850.parquet,FAIL,48281,1203,False,True,,0,,,0
vehicle_positions_01_011920.parquet,FAIL,48238,1200,False,True,,0,,,0
vehicle_positions_01_011951.parquet,FAIL,48344,1202,False,True,,0,,,0
vehicle_positions_01_012022.parquet,FAIL,48452,1199,False,True,,0,,,0
vehicle_positions_01_012053.parquet,FAIL,48416,1199,False,True,,0,,,0
vehicle_positions_01_012123.parquet,FAIL,48171,1200,False,True,,0,,,0
vehicle_positions_01_012154.parquet,FAIL,48193,1198,False,True,,0,,,0
vehicle_positions_01_012225.parquet,FAIL,48055,1193,False,True,,0,,,0
vehicle_positions_01_012256.parquet,FAIL,48027,1189,False,True,,0,,,0
vehicle_positions_01_012327.parquet,FAIL,48018,1189,False,True,,0,,,0
vehicle_positions_01_012357.parquet,FAIL,48111,1189,False,True,,0,,,0
vehicle_positions_01_012428.parquet,FAIL,47916,1186,False,True,,0,,,0
vehicle_positions_01_012459.parquet,FAIL,47692,1182,False,True,,0,,,0
vehicle_positions_01_012530.parquet,FAIL,47624,1181,False,True,,0,,,0
vehicle_positions_01_012600.parquet,FAIL,47756,1182,False,True,,0,,,0
vehicle_positions_01_012632.parquet,FAIL,47674,1180,False,True,,0,,,0
vehicle_positions_01_012702.parquet,FAIL,47628,1181,False,True,,0,,,0
vehicle_positions_01_012733.parquet,FAIL,47590,1178,False,True,,0,,,0
vehicle_positions_01_012804.parquet,FAIL,47585,1176,False,True,,0,,,0
vehicle_positions_01_012835.parquet,FAIL,47669,1176,False,True,,0,,,0
vehicle_positions_01_012905.parquet,FAIL,47232,1170,False,True,,0,,,0
vehicle_positions_01_012936.parquet,FAIL,47068,1164,False,True,,0,,,0
vehicle_positions_01_013007.parquet,FAIL,47051,1163,False,True,,0,,,0
vehicle_positions_01_013038.parquet,FAIL,47046,1162,False,True,,0,,,0
vehicle_positions_01_013109.parquet,FAIL,46991,1158,False,True,,0,,,0
vehicle_positions_01_013139.parquet,FAIL,46785,1155,False,True,,0,,,0
vehicle_positions_01_013210.parquet,FAIL,46913,1154,False,True,,0,,,0
vehicle_positions_01_013241.parquet,FAIL,46831,1151,False,True,,0,,,0
vehicle_positions_01_013312.parquet,FAIL,46839,1150,False,True,,0,,,0
vehicle_positions_01_013342.parquet,FAIL,46396,1144,False,True,,0,,,0
vehicle_positions_01_013413.parquet,FAIL,46320,1140,False,True,,0,,,0
vehicle_positions_01_013444.parquet,FAIL,46594,1140,False,True,,0,,,0
vehicle_positions_01_013514.parquet,FAIL,46264,1136,False,True,,0,,,0
vehicle_positions_01_013545.parquet,FAIL,46222,1132,False,True,,0,,,0
vehicle_positions_01_013617.parquet,FAIL,46123,1128,False,True,,0,,,0
vehicle_positions_01_013648.parquet,FAIL,45892,1125,False,True,,0,,,0
vehicle_positions_01_013718.parquet,FAIL,45891,1121,False,True,,0,,,0
vehicle_positions_01_013749.parquet,FAIL,45573,1118,False,True,,0,,,0
vehicle_positions_01_013820.parquet,FAIL,45888,1118,False,True,,0,,,0
vehicle_positions_01_013851.parquet,FAIL,45875,1120,False,True,,0,,,0
vehicle_positions_01_013922.parquet,FAIL,45453,1116,False,True,,0,,,0
vehicle_positions_01_013952.parquet,FAIL,45430,1113,False,True,,0,,,0
vehicle_positions_01_014023.parquet,FAIL,45474,1113,False,True,,0,,,0
vehicle_positions_01_014054.parquet,FAIL,45320,1112,False,True,,0,,,0
vehicle_positions_01_014124.parquet,FAIL,45283,1109,False,True,,0,,,0
vehicle_positions_01_014155.parquet,FAIL,45416,1109,False,True,,0,,,0
vehicle_positions_01_014226.parquet,FAIL,45467,1109,False,True,,0,,,0
vehicle_positions_01_014257.parquet,FAIL,45221,1104,False,True,,0,,,0
vehicle_positions_01_014328.parquet,FAIL,45148,1103,False,True,,0,,,0
vehicle_positions_01_014358.parquet,FAIL,44811,1098,False,True,,0,,,0
vehicle_positions_01_014429.parquet,FAIL,44832,1095,False,True,,0,,,0
vehicle_positions_01_014500.parquet,FAIL,44810,1095,False,True,,0,,,0
vehicle_positions_01_014531.parquet,FAIL,44557,1089,False,True,,0,,,0
vehicle_positions_01_014602.parquet,FAIL,44533,1088,False,True,,0,,,0
vehicle_positions_01_014632.parquet,FAIL,44477,1086,False,True,,0,,,0
vehicle_positions_01_014703.parquet,FAIL,44416,1082,False,True,,0,,,0
vehicle_positions_01_014735.parquet,FAIL,44465,1084,False,True,,0,,,0
vehicle_positions_01_014806.parquet,FAIL,44357,1078,False,True,,0,,,0
vehicle_positions_01_014836.parquet,FAIL,43936,1072,False,True,,0,,,0
vehicle_positions_01_014907.parquet,FAIL,43692,1063,False,True,,0,,,0
vehicle_positions_01_014938.parquet,FAIL,43659,1064,False,True,,0,,,0
vehicle_positions_01_015008.parquet,FAIL,43606,1059,False,True,,0,,,0
vehicle_positions_01_015039.parquet,FAIL,43457,1055,False,True,,0,,,0
vehicle_positions_01_015110.parquet,FAIL,43251,1049,False,True,,0,,,0
vehicle_positions_01_015141.parquet,FAIL,43215,1048,False,True,,0,,,0
vehicle_positions_01_015211.parquet,FAIL,43102,1042,False,True,,0,,,0
vehicle_positions_01_015242.parquet,FAIL,42995,1042,False,True,,0,,,0
vehicle_positions_01_015313.parquet,FAIL,43059,1042,False,True,,0,,,0
vehicle_positions_01_015344.parquet,FAIL,42968,1039,False,True,,0,,,0
vehicle_positions_01_015414.parquet,FAIL,42918,1038,False,True,,0,,,0
vehicle_positions_01_015445.parquet,FAIL,42902,1037,False,True,,0,,,0
vehicle_positions_01_015516.parquet,FAIL,42862,1033,False,True,,0,,,0
vehicle_positions_01_015547.parquet,FAIL,42833,1030,False,True,,0,,,0
vehicle_positions_01_015618.parquet,FAIL,42631,1027,False,True,,0,,,0
vehicle_positions_01_015648.parquet,FAIL,42156,1024,False,True,,0,,,0
vehicle_positions_01_015719.parquet,FAIL,42195,1024,False,True,,0,,,0
vehicle_positions_01_015750.parquet,FAIL,42593,1026,False,True,,0,,,0
vehicle_positions_01_015820.parquet,FAIL,41987,1023,False,True,,0,,,0
vehicle_positions_01_015851.parquet,FAIL,41916,1019,False,True,,0,,,0
vehicle_positions_01_015922.parquet,FAIL,41601,1012,False,True,,0,,,0
vehicle_positions_01_015953.parquet,FAIL,41525,1007,False,True,,0,,,0
vehicle_positions_02_020023.parquet,FAIL,41501,1009,False,True,,0,,,0
vehicle_positions_02_020054.parquet,FAIL,41560,1010,False,True,,0,,,0
vehicle_positions_02_020125.parquet,FAIL,41381,1006,False,True,,0,,,0
vehicle_positions_02_020156.parquet,FAIL,41300,1001,False,True,,0,,,0
vehicle_positions_02_020226.parquet,FAIL,41309,999,False,True,,0,,,0
vehicle_positions_02_020257.parquet,FAIL,41013,998,False,True,,0,,,0
vehicle_positions_02_020328.parquet,FAIL,41155,996,False,True,,0,,,0
vehicle_positions_02_020358.parquet,FAIL,40818,991,False,True,,0,,,0
vehicle_positions_02_020429.parquet,FAIL,40909,988,False,True,,0,,,0
vehicle_positions_02_020500.parquet,FAIL,40930,988,False,True,,0,,,0
vehicle_positions_02_020531.parquet,FAIL,40820,986,False,True,,0,,,0
vehicle_positions_02_020601.parquet,FAIL,40814,985,False,True,,0,,,0
vehicle_positions_02_020632.parquet,FAIL,40835,984,False,True,,0,,,0
vehicle_positions_02_020703.parquet,FAIL,41013,986,False,True,,0,,,0
vehicle_positions_02_020733.parquet,FAIL,40727,981,False,True,,0,,,0
vehicle_positions_02_020804.parquet,FAIL,40749,978,False,True,,0,,,0
vehicle_positions_02_020835.parquet,FAIL,40459,975,False,True,,0,,,0
vehicle_positions_02_020905.parquet,FAIL,40492,971,False,True,,0,,,0
vehicle_positions_02_020936.parquet,FAIL,40164,967,False,True,,0,,,0
vehicle_positions_02_021007.parquet,FAIL,40277,968,False,True,,0,,,0
vehicle_positions_02_021038.parquet,FAIL,40014,962,False,True,,0,,,0
vehicle_positions_02_021108.parquet,FAIL,40048,960,False,True,,0,,,0
vehicle_positions_02_021139.parquet,FAIL,40061,958,False,True,,0,,,0
vehicle_positions_02_021210.parquet,FAIL,39913,958,False,True,,0,,,0
vehicle_positions_02_021241.parquet,FAIL,39601,951,False,True,,0,,,0
vehicle_positions_02_021311.parquet,FAIL,39523,946,False,True,,0,,,0
vehicle_positions_02_021342.parquet,FAIL,39588,945,False,True,,0,,,0
vehicle_positions_02_021413.parquet,FAIL,39495,941,False,True,,0,,,0
vehicle_positions_02_021443.parquet,FAIL,39242,933,False,True,,0,,,0
vehicle_positions_02_021514.parquet,FAIL,39127,931,False,True,,0,,,0
vehicle_positions_02_021545.parquet,FAIL,38983,932,False,True,,0,,,0
vehicle_positions_02_021616.parquet,FAIL,39025,929,False,True,,0,,,0
vehicle_positions_02_021646.parquet,FAIL,38771,923,False,True,,0,,,0
vehicle_positions_02_021717.parquet,FAIL,38700,918,False,True,,0,,,0
vehicle_positions_02_021748.parquet,FAIL,38590,917,False,True,,0,,,0
vehicle_positions_02_021818.parquet,FAIL,38529,911,False,True,,0,,,0
vehicle_positions_02_021849.parquet,FAIL,38501,907,False,True,,0,,,0
vehicle_positions_02_021920.parquet,FAIL,38462,906,False,True,,0,,,0
vehicle_positions_02_021950.parquet,FAIL,38311,907,False,True,,0,,,0
vehicle_positions_02_022021.parquet,FAIL,38288,906,False,True,,0,,,0
vehicle_positions_02_022052.parquet,FAIL,38285,905,False,True,,0,,,0
vehicle_positions_02_022122.parquet,FAIL,37857,896,False,True,,0,,,0
vehicle_positions_02_022153.parquet,FAIL,38032,900,False,True,,0,,,0
vehicle_positions_02_022224.parquet,FAIL,37929,893,False,True,,0,,,0
vehicle_positions_02_022255.parquet,FAIL,37787,889,False,True,,0,,,0
vehicle_positions_02_022325.parquet,FAIL,37541,887,False,True,,0,,,0
vehicle_positions_02_022356.parquet,FAIL,37552,886,False,True,,0,,,0
vehicle_positions_02_022427.parquet,FAIL,37367,882,False,True,,0,,,0
vehicle_positions_02_022457.parquet,FAIL,37308,879,False,True,,0,,,0
vehicle_positions_02_022528.parquet,FAIL,37289,879,False,True,,0,,,0
vehicle_positions_02_022559.parquet,FAIL,37257,876,False,True,,0,,,0
vehicle_positions_02_022629.parquet,FAIL,37102,872,False,True,,0,,,0
vehicle_positions_02_022700.parquet,FAIL,36997,870,False,True,,0,,,0
vehicle_positions_02_022731.parquet,FAIL,37052,867,False,True,,0,,,0
vehicle_positions_02_022802.parquet,FAIL,37137,868,False,True,,0,,,0
vehicle_positions_02_022832.parquet,FAIL,37023,869,False,True,,0,,,0
vehicle_positions_02_022903.parquet,FAIL,36819,862,False,True,,0,,,0
vehicle_positions_02_022934.parquet,FAIL,36774,862,False,True,,0,,,0
vehicle_positions_02_023004.parquet,FAIL,36538,855,False,True,,0,,,0
vehicle_positions_02_023035.parquet,FAIL,36486,854,False,True,,0,,,0
vehicle_positions_02_023106.parquet,FAIL,36326,847,False,True,,0,,,0
vehicle_positions_02_023137.parquet,FAIL,36294,847,False,True,,0,,,0
vehicle_positions_02_023207.parquet,FAIL,36229,847,False,True,,0,,,0
vehicle_positions_02_023238.parquet,FAIL,36219,844,False,True,,0,,,0
vehicle_positions_02_023309.parquet,FAIL,36107,844,False,True,,0,,,0
vehicle_positions_02_023339.parquet,FAIL,36161,844,False,True,,0,,,0
vehicle_positions_02_023410.parquet,FAIL,36134,841,False,True,,0,,,0
vehicle_positions_02_023441.parquet,FAIL,36016,839,False,True,,0,,,0
vehicle_positions_02_023511.parquet,FAIL,35976,834,False,True,,0,,,0
vehicle_positions_02_023542.parquet,FAIL,35692,830,False,True,,0,,,0
vehicle_positions_02_023613.parquet,FAIL,35674,830,False,True,,0,,,0
vehicle_positions_02_023644.parquet,FAIL,35622,828,False,True,,0,,,0
vehicle_positions_02_023714.parquet,FAIL,35588,824,False,True,,0,,,0
vehicle_positions_02_023745.parquet,FAIL,35367,820,False,True,,0,,,0
vehicle_positions_02_023816.parquet,FAIL,35346,814,False,True,,0,,,0
vehicle_positions_02_023846.parquet,FAIL,35392,814,False,True,,0,,,0
vehicle_positions_02_023917.parquet,FAIL,35202,811,False,True,,0,,,0
vehicle_positions_02_023948.parquet,FAIL,35063,808,False,True,,0,,,0
vehicle_positions_02_024019.parquet,FAIL,35154,808,False,True,,0,,,0
vehicle_positions_02_024049.parquet,FAIL,35065,806,False,True,,0,,,0
vehicle_positions_02_024120.parquet,FAIL,35197,808,False,True,,0,,,0
vehicle_positions_02_024151.parquet,FAIL,35118,807,False,True,,0,,,0
vehicle_positions_02_024221.parquet,FAIL,35137,803,False,True,,0,,,0
vehicle_positions_02_024252.parquet,FAIL,34935,803,False,True,,0,,,0
vehicle_positions_02_024323.parquet,FAIL,34821,799,False,True,,0,,,0
vehicle_positions_02_024353.parquet,FAIL,34640,795,False,True,,0,,,0
vehicle_positions_02_024424.parquet,FAIL,34518,790,False,True,,0,,,0
vehicle_positions_02_024455.parquet,FAIL,34357,788,False,True,,0,,,0
vehicle_positions_02_024525.parquet,FAIL,34214,786,False,True,,0,,,0
vehicle_positions_02_024556.parquet,FAIL,34404,785,False,True,,0,,,0
vehicle_positions_02_024627.parquet,FAIL,34210,782,False,True,,0,,,0
vehicle_positions_02_024657.parquet,FAIL,34137,782,False,True,,0,,,0
vehicle_positions_02_024728.parquet,FAIL,33879,776,False,True,,0,,,0
vehicle_positions_02_024758.parquet,FAIL,33822,774,False,True,,0,,,0
vehicle_positions_02_024829.parquet,FAIL,33770,770,False,True,,0,,,0
vehicle_positions_02_024900.parquet,FAIL,33940,770,False,True,,0,,,0
vehicle_positions_02_024931.parquet,FAIL,33894,771,False,True,,0,,,0
vehicle_positions_02_025001.parquet,FAIL,33804,769,False,True,,0,,,0
vehicle_positions_02_025032.parquet,FAIL,33707,767,False,True,,0,,,0
vehicle_positions_02_025103.parquet,FAIL,33664,765,False,True,,0,,,0
vehicle_positions_02_025133.parquet,FAIL,33356,759,False,True,,0,,,0
vehicle_positions_02_025206.parquet,FAIL,33419,757,False,True,,0,,,0
vehicle_positions_02_025237.parquet,FAIL,33432,757,False,True,,0,,,0
vehicle_positions_02_025307.parquet,FAIL,33409,756,False,True,,0,,,0
vehicle_positions_02_025338.parquet,FAIL,33242,754,False,True,,0,,,0
vehicle_positions_02_025409.parquet,FAIL,33390,754,False,True,,0,,,0
vehicle_positions_02_025440.parquet,FAIL,33418,756,False,True,,0,,,0
vehicle_positions_02_025510.parquet,FAIL,33365,753,False,True,,0,,,0
vehicle_positions_02_025541.parquet,FAIL,33124,751,False,True,,0,,,0
vehicle_positions_02_025612.parquet,FAIL,33262,752,False,True,,0,,,0
vehicle_positions_02_025642.parquet,FAIL,33242,752,False,True,,0,,,0
vehicle_positions_02_025713.parquet,FAIL,33170,749,False,True,,0,,,0
vehicle_positions_02_025744.parquet,FAIL,33197,749,False,True,,0,,,0
vehicle_positions_02_025814.parquet,FAIL,32970,747,False,True,,0,,,0
vehicle_positions_02_025845.parquet,FAIL,32910,745,False,True,,0,,,0
vehicle_positions_02_025916.parquet,FAIL,33028,743,False,True,,0,,,0
vehicle_positions_02_025947.parquet,FAIL,32859,740,False,True,,0,,,0
vehicle_positions_03_030017.parquet,FAIL,32704,735,False,True,,0,,,0
vehicle_positions_03_030048.parquet,FAIL,32912,738,False,True,,0,,,0
vehicle_positions_03_030119.parquet,FAIL,32760,733,False,True,,0,,,0
vehicle_positions_03_030149.parquet,FAIL,32466,730,False,True,,0,,,0
vehicle_positions_03_030220.parquet,FAIL,32435,731,False,True,,0,,,0
vehicle_positions_03_030251.parquet,FAIL,32550,732,False,True,,0,,,0
vehicle_positions_03_030322.parquet,FAIL,32696,732,False,True,,0,,,0
