filename,status,size_bytes,row_count,is_empty,is_corrupted,missing_columns,duplicate_count,earliest_timestamp,latest_timestamp,unique_routes
vehicle_positions_19_190517.parquet,OK,34898,813,False,False,,0,2026-05-14T19:05:15.326139+00:00,2026-05-14T19:05:15.326139+00:00,180
vehicle_positions_20_200359.parquet,OK,35037,821,False,False,,0,2026-05-14T20:03:58.679189+00:00,2026-05-14T20:03:58.679189+00:00,179
vehicle_positions_20_200431.parquet,OK,35099,821,False,False,,0,2026-05-14T20:04:30.386847+00:00,2026-05-14T20:04:30.386847+00:00,179
vehicle_positions_20_200502.parquet,OK,35258,822,False,False,,0,2026-05-14T20:05:01.546080+00:00,2026-05-14T20:05:01.546080+00:00,179
vehicle_positions_20_200532.parquet,OK,35237,824,False,False,,0,2026-05-14T20:05:32.309091+00:00,2026-05-14T20:05:32.309091+00:00,179
vehicle_positions_20_200604.parquet,OK,35398,823,False,False,,0,2026-05-14T20:06:03.144063+00:00,2026-05-14T20:06:03.144063+00:00,178
vehicle_positions_20_200635.parquet,OK,35367,821,False,False,,0,2026-05-14T20:06:34.559517+00:00,2026-05-14T20:06:34.559517+00:00,178
vehicle_positions_20_200706.parquet,OK,35033,821,False,False,,0,2026-05-14T20:07:05.611411+00:00,2026-05-14T20:07:05.611411+00:00,178
vehicle_positions_20_200737.parquet,OK,35096,822,False,False,,0,2026-05-14T20:07:36.508204+00:00,2026-05-14T20:07:36.508204+00:00,179
vehicle_positions_20_200807.parquet,OK,35098,821,False,False,,0,2026-05-14T20:08:07.305156+00:00,2026-05-14T20:08:07.305156+00:00,179
vehicle_positions_20_200838.parquet,OK,35442,825,False,False,,0,2026-05-14T20:08:38.100023+00:00,2026-05-14T20:08:38.100023+00:00,179
vehicle_positions_20_200909.parquet,OK,35290,824,False,False,,0,2026-05-14T20:09:08.988254+00:00,2026-05-14T20:09:08.988254+00:00,179
vehicle_positions_20_200940.parquet,OK,35226,824,False,False,,0,2026-05-14T20:09:39.782475+00:00,2026-05-14T20:09:39.782475+00:00,179
vehicle_positions_20_201011.parquet,OK,35150,824,False,False,,0,2026-05-14T20:10:10.739933+00:00,2026-05-14T20:10:10.739933+00:00,179
vehicle_positions_20_201041.parquet,OK,35279,827,False,False,,0,2026-05-14T20:10:41.486728+00:00,2026-05-14T20:10:41.486728+00:00,179
vehicle_positions_20_201112.parquet,OK,35393,825,False,False,,0,2026-05-14T20:11:12.410678+00:00,2026-05-14T20:11:12.410678+00:00,179
vehicle_positions_20_201143.parquet,OK,35329,822,False,False,,0,2026-05-14T20:11:43.298190+00:00,2026-05-14T20:11:43.298190+00:00,179
vehicle_positions_20_201214.parquet,OK,35332,822,False,False,,0,2026-05-14T20:12:14.226873+00:00,2026-05-14T20:12:14.226873+00:00,179
vehicle_positions_20_201245.parquet,OK,35257,820,False,False,,0,2026-05-14T20:12:45.076990+00:00,2026-05-14T20:12:45.076990+00:00,178
vehicle_positions_20_201316.parquet,OK,35107,819,False,False,,0,2026-05-14T20:13:15.878782+00:00,2026-05-14T20:13:15.878782+00:00,179
vehicle_positions_20_201347.parquet,OK,35162,824,False,False,,0,2026-05-14T20:13:46.756847+00:00,2026-05-14T20:13:46.756847+00:00,178
vehicle_positions_20_201418.parquet,OK,35362,824,False,False,,0,2026-05-14T20:14:17.563497+00:00,2026-05-14T20:14:17.563497+00:00,178
vehicle_positions_20_201449.parquet,OK,35392,826,False,False,,0,2026-05-14T20:14:49.062115+00:00,2026-05-14T20:14:49.062115+00:00,180
vehicle_positions_20_201520.parquet,OK,35178,822,False,False,,0,2026-05-14T20:15:19.928621+00:00,2026-05-14T20:15:19.928621+00:00,180
vehicle_positions_20_201551.parquet,OK,35349,826,False,False,,0,2026-05-14T20:15:50.842347+00:00,2026-05-14T20:15:50.842347+00:00,179
vehicle_positions_20_201622.parquet,OK,35405,827,False,False,,0,2026-05-14T20:16:21.629092+00:00,2026-05-14T20:16:21.629092+00:00,180
vehicle_positions_20_201653.parquet,OK,35442,829,False,False,,0,2026-05-14T20:16:52.522082+00:00,2026-05-14T20:16:52.522082+00:00,180
vehicle_positions_20_201723.parquet,OK,35486,828,False,False,,0,2026-05-14T20:17:23.388042+00:00,2026-05-14T20:17:23.388042+00:00,180
vehicle_positions_20_201754.parquet,OK,35457,828,False,False,,0,2026-05-14T20:17:54.116887+00:00,2026-05-14T20:17:54.116887+00:00,180
vehicle_positions_20_201825.parquet,OK,35490,828,False,False,,0,2026-05-14T20:18:25.011258+00:00,2026-05-14T20:18:25.011258+00:00,180
vehicle_positions_20_201856.parquet,OK,35465,829,False,False,,0,2026-05-14T20:18:55.813385+00:00,2026-05-14T20:18:55.813385+00:00,180
vehicle_positions_20_201927.parquet,OK,35449,830,False,False,,0,2026-05-14T20:19:26.610898+00:00,2026-05-14T20:19:26.610898+00:00,180
vehicle_positions_20_201957.parquet,OK,35467,831,False,False,,0,2026-05-14T20:19:57.475047+00:00,2026-05-14T20:19:57.475047+00:00,180
vehicle_positions_20_202029.parquet,OK,35561,830,False,False,,0,2026-05-14T20:20:28.612630+00:00,2026-05-14T20:20:28.612630+00:00,180
vehicle_positions_20_202100.parquet,OK,35575,832,False,False,,0,2026-05-14T20:20:59.519781+00:00,2026-05-14T20:20:59.519781+00:00,180
