filename,status,size_bytes,row_count,is_empty,is_corrupted,missing_columns,duplicate_count,earliest_timestamp,latest_timestamp,unique_routes
vehicle_positions_00_000012.parquet,FAIL,51767,1314,False,True,,0,,,0
vehicle_positions_00_000043.parquet,FAIL,51653,1315,False,True,,0,,,0
vehicle_positions_00_000114.parquet,FAIL,51810,1317,False,True,,0,,,0
vehicle_positions_00_000147.parquet,FAIL,51669,1316,False,True,,0,,,0
vehicle_positions_00_000218.parquet,FAIL,51733,1317,False,True,,0,,,0
vehicle_positions_00_000248.parquet,FAIL,51806,1320,False,True,,0,,,0
vehicle_positions_00_000319.parquet,FAIL,51818,1319,False,True,,0,,,0
vehicle_positions_00_000350.parquet,FAIL,51842,1317,False,True,,0,,,0
vehicle_positions_00_000421.parquet,FAIL,51767,1317,False,True,,0,,,0
vehicle_positions_00_000452.parquet,FAIL,51810,1318,False,True,,0,,,0
vehicle_positions_00_000522.parquet,FAIL,51684,1314,False,True,,0,,,0
vehicle_positions_00_000553.parquet,FAIL,51699,1314,False,True,,0,,,0
vehicle_positions_00_000624.parquet,FAIL,51791,1315,False,True,,0,,,0
vehicle_positions_00_000655.parquet,FAIL,51816,1314,False,True,,0,,,0
vehicle_positions_00_000725.parquet,FAIL,51723,1313,False,True,,0,,,0
vehicle_positions_00_000756.parquet,FAIL,51632,1312,False,True,,0,,,0
vehicle_positions_00_000827.parquet,FAIL,51551,1310,False,True,,0,,,0
vehicle_positions_00_000858.parquet,FAIL,51477,1309,False,True,,0,,,0
vehicle_positions_00_000929.parquet,FAIL,51494,1308,False,True,,0,,,0
vehicle_positions_00_000959.parquet,FAIL,51735,1311,False,True,,0,,,0
vehicle_positions_00_001030.parquet,FAIL,51739,1315,False,True,,0,,,0
vehicle_positions_00_001101.parquet,FAIL,51964,1316,False,True,,0,,,0
vehicle_positions_00_001131.parquet,FAIL,51726,1314,False,True,,0,,,0
vehicle_positions_00_001202.parquet,FAIL,51625,1314,False,True,,0,,,0
vehicle_positions_00_001233.parquet,FAIL,51608,1312,False,True,,0,,,0
vehicle_positions_00_001303.parquet,FAIL,51697,1312,False,True,,0,,,0
vehicle_positions_00_001334.parquet,FAIL,51584,1310,False,True,,0,,,0
vehicle_positions_00_001405.parquet,FAIL,51697,1311,False,True,,0,,,0
vehicle_positions_00_001436.parquet,FAIL,51465,1307,False,True,,0,,,0
vehicle_positions_00_001506.parquet,FAIL,51403,1311,False,True,,0,,,0
vehicle_positions_00_001537.parquet,FAIL,51555,1311,False,True,,0,,,0
